0.221565909,0.270729812,0.36422512,0.156720294,0.197947611,0.451884701,0.193631478,0.230429823,0.436540025,1
0.678015454,0.839313301,0.832121014,0.254031905,0.121560469,0.413946338,0.327594916,0.494931144,0.611450002,1
0.556021837,0.595933759,0.590914761,0.258426222,0.142369679,0.520909346,0.190300495,0.466183474,0.692584714,1
0.693737395,0.799605425,0.722724084,0.275133944,0.143583549,0.436820198,0.294285088,0.353033045,0.632909545,1
0.287155037,0.55193855,0.61188082,0.249823919,0.052369845,0.420798419,0.408697105,0.259009297,0.584993031,1
0.226104201,0.221714435,0.306726436,0.199561005,0.037976808,0.405885066,0.292257533,0.204671971,0.428602934,1
0.817107665,1,0.955169575,0.925630156,0.40801099,0.785268698,0.738485179,0.494931144,0.879915739,1
0.452640621,0.726540743,0.667709863,0.415658928,0.210606547,0.590488204,0.533536547,0.309352477,0.80311606,1
0.170996367,0.14772128,0.198432729,0.042671543,0.063641501,0.240175535,0.070385114,0.123559886,0.336003535,1
0.484192557,0.628188488,0.538972193,0.093088097,0.06173399,0.369004744,0.337732689,0.171368101,0.602924978,1
0.37057317,0.326281528,0.427593566,0.158195418,0.126589361,0.496725529,0.367421884,0.265004452,0.58587493,1
0.599837968,0.709035511,0.56326571,0.545563018,0.203670143,0.572803787,0.363221949,0.288948486,0.816344546,1
0.817107665,0.876531725,0.912273189,0.698758542,0.210346432,0.625504356,0.258078753,0.43271994,0.646138031,1
0.310656907,0.564718027,0.462273192,0.541292922,0.252051557,0.461205547,0.330925898,0.372318115,0.725508944,1
0.488352659,0.666886921,0.843756832,0.392383022,0.234970664,0.6747285,0.63534876,0.494931144,0.849856709,1
0.670802811,0.84273775,0.844710736,0.642036137,0.339797059,0.641727666,0.738485179,0.494931144,0.792827238,1
0.262140403,0.383445769,0.358383583,0.249125176,0.12468185,0.573761063,0.271692335,0.264980883,0.50856178,1
0.250956754,0.383704276,0.364238487,0.196502063,0.097456467,0.292775337,0.205651981,0.163823446,0.543543776,1
0.318517878,0.490566778,0.457184413,0.481232078,0.077340897,0.478537283,0.302105656,0.224377108,0.660836348,1
0.259979311,0.392323793,0.321463423,0.119360834,0.062514335,0.275846665,0.120639507,0.203055677,0.310826446,1
0.202143099,0.301971209,0.345693337,0.270677516,0.074219516,0.314339241,0.170893899,0.14686654,0.520026468,1
0.160947292,0.13990675,0.144900321,0.045884125,0.045953672,0.205177876,0.03506118,0.135658808,0.463290963,1
0.360253958,0.683349268,0.53998821,0.591276339,0.234970664,0.568370087,0.602618233,0.258301297,0.704049401,1
0.246877694,0.411096975,0.317261963,0.247976132,0.150953478,0.418430421,0.160900951,0.185847557,0.620268992,1
0.736986239,0.893473712,0.825838823,0.790433625,0.188843581,0.65356766,0.432013985,0.329779994,0.664069978,1
0.128071687,0.078250763,0.183254989,0.092342771,0.055751342,0.256046165,0.036930461,0.121062869,0.470346155,1
0.675989431,0.735966544,0.505221228,0.925630156,0.096762827,0.788342058,0.356415158,0.277488176,0.697582141,1
0.465985361,0.696073441,0.443559493,0.698541155,0.132658714,0.67215897,0.453882611,0.31611583,0.677004497,1
0.209031578,0.352865351,0.226590559,0.369976662,0.019595339,0.389510606,0.17118355,0.135963712,0.56088779,1
0.463094901,0.700316963,0.69595942,0.427832584,0.705692336,0.560258432,0.44490344,0.491677052,0.630263848,0
0.708946077,0.686861125,0.82501799,0.697904523,0.508091545,0.717604393,0.981626144,0.30071502,0.637025074,0
0.458880773,0.729743973,0.582457082,0.901875372,0.219970691,0.556378945,0.495737134,0.304925115,0.71463219,0
0.59362483,0.683197525,0.523162989,0.366250033,0.540085706,0.506348673,0.444034488,0.254945806,0.545013607,0
0.396047037,0.501706683,0.48590568,0.639427496,0.32089536,0.685006622,0.379732037,0.362102356,0.577055939,0
0.683445196,0.656522406,0.861186883,0.792529854,0.780605492,0.785873293,0.757726171,0.664961031,0.789593608,0
0.238719573,0.319485471,0.311726518,0.167698323,0.178005451,0.58172157,0.154818287,0.224551151,0.544425675,0
0.566151954,0.385336114,0.465665745,0.617362745,0.479652292,0.644246814,0.310215875,0.377238803,0.694054545,0
0.328080708,0.652298154,0.455770576,0.470781988,0.768293376,0.573559532,0.536143403,0.418184199,0.681413992,0
0.790149091,0.789316739,0.842839948,0.673790125,0.3009532,0.633616011,0.503123226,0.456712388,0.514147141,0
0.670640729,0.575950568,0.634328693,0.558000644,0.738033317,0.645002558,0.696175402,0.566406541,0.626736252,0
0.603754946,0.697765682,0.543256487,0.386886243,0.273987932,0.741385146,0.255906373,0.458274992,0.589990458,0
0.366737233,0.466369618,0.318964103,0.1711144,0.101011374,0.473095924,0.154963112,0.163685988,0.473873751,0
0.655242952,0.501097163,0.590139842,0.298642764,0.187456301,0.38991367,0.219410388,0.497450982,0.414492549,0
0.633983214,0.531920663,0.690699061,0.52138651,0.201068992,0.576078679,0.455330864,0.317704641,0.534430819,0
0.511800502,0.60445295,0.547799617,0.565422847,0.871559081,0.6416269,0.352504874,0.641883385,0.8586757,0
0.161109374,0.183231951,0.202363576,0.285816948,0.21719613,0.365578703,0.118032651,0.237027004,0.436833992,0
0.229642989,0.214986473,0.281726024,0.615546013,0.185635495,0.693974788,0.306884892,0.208925246,0.502388487,0
0.23380309,0.416693262,0.246737275,0.194731914,0.056271572,0.313885794,0.154673461,0.158422402,0.471228054,0
0.650380496,0.712024002,0.591494498,0.79327518,0.56939201,0.902912892,0.355401381,0.73216684,0.634673343,0
0.47716901,0.585052318,0.549782805,0.668479678,0.313438726,0.632154905,0.400442061,0.262487823,0.583523199,0
0.712538891,0.767436852,0.927533713,0.807079237,0.303987877,0.855351385,0.432013985,0.304732736,0.566179184,0
0.764837306,0.609668628,0.668079608,0.694177893,0.340750815,0.7805327,0.279657729,0.419119932,0.652017358,0
0.864436612,0.921176248,1,0.940197545,0.535490339,0.850111558,0.309346923,0.583041481,0.619681059,0
0.313304245,0.405355296,0.456549968,0.478965045,0.387744947,0.744962336,0.410145359,0.433191105,0.593224088,0
0.325865589,0.561500669,0.50006,0.511961243,0.284999473,0.612959,0.437227697,0.389085191,0.724039113,0
0.241096774,0.25935067,0.25257439,0.214017221,0.164479464,0.560258432,0.184652307,0.192168591,0.440361588,0
0.25233445,0.35520185,0.344071,1,0.177311811,0.98785855,0.472130603,0.203980944,0.305221079,0
0.610697453,0.787449596,0.638811151,0.4006903,0.21823659,0.415961656,0.42158656,0.491763414,0.305221079,0
0.723506431,0.60400416,0.737789425,0.611617524,0.920634135,1,0.737595449,0.441141493,0.838979954,0
0.604781465,0.739887311,0.789868046,0.829998008,0.573467147,0.785319081,0.622893781,0.924695345,0.893363729,0
0.191310628,0.304563623,0.295486996,0.257385871,0.220404216,0.72198771,0.249099582,0.323910468,0.633203511,0
0.191742846,0.287314305,0.268155863,0.192713323,0.249537111,0.460197888,0.255327072,0.256976892,0.573822309,0
0.320192724,0.584963528,0.463036335,0.312757373,0.578496039,0.483424429,0.455041213,0.824024683,0.751084017,0
0.23120978,0.236610489,0.313169871,0.093817895,0.342745031,0.323357789,0.308333146,0.33361452,0.734621901,0
0.410472323,0.388925138,0.365912552,0.130183587,0.332340426,0.571745745,0.244899647,1,0.839567887,0
0.271000878,0.357485681,0.281876834,0.155058839,0.135086455,0.344619395,0.226217179,0.305792823,0.541192045,0
0.20400704,0.11764621,0.342138148,0.123429072,0.095028726,0.372481168,0.326001837,0.227523247,0.638200939,0
0.909225234,0.806400229,0.836780966,0.583528055,1,0.729142089,1,1,1,0
1,0.98339499,1,0.777716503,1,0.754484714,0.882565613,1,0.806937622,0
0.77791191,0.843722738,0.896990453,0.713835863,0.734305,0.702741422,0.700520162,1,0.989490724,0
0.498509789,0.554842183,0.543760793,0.529647205,0.444796865,0.627469291,0.544688098,0.603580291,0.751671949,0
0.285507205,0.426327364,0.343285745,0.2800562,0.312484971,0.55784005,0.463875559,0.319733089,0.652311324,0
0.251983272,0.35105995,0.371254254,0.289496995,0.448351772,0.749345653,0.452144707,0.652538824,0.696700242,0
0.449912243,0.396769221,0.446830752,0.546991559,0.875547513,0.921856882,0.589004652,0.762740771,0.759609041,0
0.654405529,0.541217881,0.595979938,0.664100888,0.462744809,0.774486746,1,0.614604791,0.883662839,0
0.282076472,0.401091164,0.341542163,0.750046279,0.492744753,0.838825777,0.349898018,0.427863363,0.6132138,0
0.240394419,0.433626262,0.315388193,0.287074686,0.29011507,0.492090297,0.264740719,0.206739686,0.651429425,0
0.278672753,0.469305397,0.462530488,0.179312985,0.20791869,0.526501854,0.293705786,0.285536711,0.500918655,0
0.472846827,0.310462186,0.301356608,0.378749769,0.354190096,0.741939359,0.359601315,0.424640053,0.704637334,0
0.62320477,0.809757751,0.756983778,0.391156339,0.973784325,0.927499773,0.677637759,0.481493965,0.794591036,0
0.861627193,0.858766732,0.86248683,0.925461831,0.696501602,0.878779458,0.829994015,0.604840541,0.805467791,0
0.612075149,0.68375174,0.748614796,0.71784199,0.391906789,0.785520613,0.864607271,0.709472634,0.807819522,0
0.291045002,0.311119276,0.285584423,0.277944443,0.350028254,0.449869383,0.236065302,0.632055023,0.74197106,0
0.616505386,0.729632067,0.643750612,0.697578443,1,0.779726573,0.68690658,0.73622778,0.978026036,0
0.299419232,0.556383978,0.422534303,0.261593857,0.265490838,0.64963779,0.338891292,0.208134798,0.610274136,0
